type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,Equipo 3,-16.38369526,-71.54595442,-1939164.281,2837428.382,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38340243,-71.54708528,-1939115.66,2837303.971,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38339061,-71.54734467,-1939111.009,2837274.713,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38341406,-71.54746074,-1939112.304,2837261.246,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38344483,-71.54755517,-1939114.73,2837250.137,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38346942,-71.54763667,-1939116.593,2837240.576,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.3834918,-71.54768378,-1939118.629,2837234.943,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38353205,-71.54773192,-1939122.752,2837228.96,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38358537,-71.54779481,-1939128.224,2837221.134,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38363018,-71.54784162,-1939132.898,2837215.243,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38378675,-71.54799171,-1939149.401,2837196.184,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38377443,-71.54800641,-1939147.769,2837194.677,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38374159,-71.54802472,-1939143.682,2837193.03,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38297003,-71.54833675,-1939049.131,2837167.702,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38294629,-71.54840195,-1939045.522,2837160.618,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38294431,-71.54846033,-1939044.555,2837154.024,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38295022,-71.54851284,-1939044.589,2837147.994,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38296979,-71.54855846,-1939046.314,2837142.566,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38298336,-71.54858059,-1939047.629,2837139.88,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38303953,-71.54861129,-1939053.841,2837135.667,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38344733,-71.54858508,-1939102.07,2837133.326,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.3836297,-71.54857856,-1939123.573,2837131.689,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38401342,-71.54854401,-1939169.078,2837130.607,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38433939,-71.54850217,-1939207.893,2837131.104,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38475046,-71.54837311,-1939257.799,2837140.381,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38503865,-71.54943865,-1939278.246,2837015.809,False, , ,0, , , , , , 
TRACK,Equipo 3,-16.38493834,-71.54949063,-1939265.811,2837011.222,False, , ,0, , , , , , 
