ident;lat;long;y_proj;x_proj;new_seg
1.11.48-19;-16.37464231;-71.48700204;-1938843.396;2844232.391;False
1.11.48-19;-16.37472664;-71.48610109;-1938864.672;2844333.487;False
1.11.48-20; ; ;-1.516416327;20763369.87; 
1.11.48-20;-16.37464549;-71.48804333;-1938830.634;2844114.232;False
1.11.48-20;-16.37390418;-71.48730356;-1938752.861;2844207.834;False
1.11.48-20;-16.37350171;-71.48778087;-1938699.55;2844158.949;False
1.11.48-20;-16.37434943;-71.48870862;-1938787.454;2844042.634;False
1.11.48-21; ; ;-1.516416327;20763369.87; 
1.11.48-21;-16.37337517;-71.48789546;-1938683.237;2844147.604;False
1.11.48-21;-16.37297386;-71.48835688;-1938630.262;2844100.507;False
1.11.48-21;-16.37391948;-71.48927234;-1938729.824;2843984.308;False
1.11.48-21;-16.3742978;-71.48886943;-1938779.359;2844025.068;False
1.11.48-22; ; ;-1.516416327;20763369.87; 
1.11.48-22;-16.37388989;-71.48941245;-1938724.581;2843968.802;False
1.11.48-22;-16.37289642;-71.48844194;-1938620.09;2844091.87;False
1.11.48-22;-16.37253824;-71.48886338;-1938572.689;2844048.744;False
1.11.48-22;-16.37364156;-71.48971505;-1938691.586;2843937.721;False
1.11.48-23; ; ;-1.516416327;20763369.87; 
1.11.48-23;-16.37284665;-71.48636654;-1938640.422;2844327.943;False
1.11.48-23;-16.37250196;-71.48677801;-1938594.73;2844285.772;False
1.11.48-23;-16.37339535;-71.48767217;-1938688.425;2844172.67;False
1.11.48-23;-16.37381218;-71.48722338;-1938743.063;2844218.13;False
1.11.48-24; ; ;-1.516416327;20763369.87; 
1.11.48-24;-16.37240784;-71.48681325;-1938583.226;2844283.004;False
1.11.48-24;-16.3719453;-71.48730044;-1938522.732;2844233.783;False
1.11.48-24;-16.37289318;-71.48824889;-1938622.145;2844113.811;False
1.11.48-24;-16.37331503;-71.48778736;-1938677.534;2844160.652;False
1.11.48-25; ; ;-1.516416327;20763369.87; 
1.11.48-25;-16.37280286;-71.48832421;-1938610.582;2844106.447;False
1.11.48-25;-16.37133842;-71.48686331;-1938456.937;2844291.298;False
1.11.48-25;-16.37106524;-71.48720491;-1938420.529;2844256.118;False
1.11.48-25;-16.37237285;-71.48876142;-1938554.541;2844062.47;False
1.11.48-26; ; ;-1.516416327;20763369.87; 
1.11.48-26;-16.3718411;-71.48633212;-1938522.703;2844344.987;False
1.11.48-26;-16.37145427;-71.48676945;-1938471.733;2844300.432;False
1.11.48-26;-16.37192775;-71.48729076;-1938520.792;2844235.111;False
1.11.48-26;-16.37239876;-71.48676651;-1938582.749;2844288.425;False
1.11.48-27; ; ;-1.516416327;20763369.87; 
1.11.48-27;-16.37156545;-71.48603329;-1938494.083;2844382.486;False
1.11.48-27;-16.37140684;-71.48586237;-1938477.602;2844403.948;False
1.11.48-27;-16.37079153;-71.48602468;-1938403.255;2844393.575;False
1.11.48-27;-16.37098574;-71.48632913;-1938422.235;2844356.502;False
1.11.48-27;-16.37138697;-71.48669868;-1938464.718;2844309.339;False
1.11.48-27;-16.37179624;-71.48622862;-1938518.737;2844357.314;False
1.11.48-28; ; ;-1.516416327;20763369.87; 
1.11.48-28;-16.37096167;-71.48642886;-1938418.149;2844345.504;False
1.11.48-28;-16.37063616;-71.48604396;-1938384.756;2844393.419;False
1.11.48-28;-16.36991039;-71.4857306;-1938303.429;2844438.447;False
1.11.48-28;-16.36958136;-71.48619065;-1938258.965;2844390.559;False
1.11.48-28;-16.3703687;-71.48677587;-1938344.097;2844313.886;False
1.11.48-28;-16.37058243;-71.48689424;-1938367.717;2844297.667;False
1.11.48-28;-16.3708708;-71.48719084;-1938397.86;2844260.254;False
1.11.48-28;-16.37126215;-71.4867888;-1938448.915;2844300.747;False
1.11.48-29; ; ;-1.516416327;20763369.87; 
1.11.48-29;-16.37523784;-71.48410967;-1938949.865;2844552.702;False
1.11.48-29;-16.37441117;-71.4844769;-1938848.096;2844521.85;False
1.11.48-29;-16.37451818;-71.48486059;-1938855.829;2844476.927;False
1.11.48-29;-16.37537977;-71.4844707;-1938961.986;2844509.893;False
1.11.48-30; ; ;-1.516416327;20763369.87; 
1.11.48-30;-16.37520759;-71.48405045;-1938947.057;2844559.814;False
1.11.48-30;-16.3750468;-71.48367497;-1938932.902;2844604.509;False
1.11.48-30;-16.37426221;-71.4840491;-1938835.99;2844572.324;False
1.11.48-30;-16.3743914;-71.48443848;-1938846.258;2844526.466;False
1.11.48-31; ; ;-1.516416327;20763369.87; 
1.11.48-31;-16.3748491;-71.48330014;-1938914.401;2844649.612;False
1.11.48-31;-16.3740748;-71.48363952;-1938819.137;2844621.235;False
1.11.48-31;-16.37423802;-71.48400473;-1938833.707;2844577.674;False
1.11.48-31;-16.3750121;-71.4836488;-1938929.155;2844607.931;False
1.11.48-32; ; ;-1.516416327;20763369.87; 
1.11.48-32;-16.37467813;-71.48287992;-1938899.614;2844699.515;False
1.11.48-32;-16.37387671;-71.48325729;-1938800.683;2844667.182;False
1.11.48-32;-16.37403788;-71.48358823;-1938815.446;2844627.535;False
1.11.48-32;-16.37484589;-71.48324656;-1938914.7;2844655.732;False
1.11.48-33; ; ;-1.516416327;20763369.87; 
1.11.48-33;-16.37452466;-71.48244898;-1938887.019;2844750.406;False
1.11.48-33;-16.37373445;-71.48281093;-1938789.6;2844719.676;False
1.11.48-33;-16.37386049;-71.48319249;-1938799.595;2844674.745;False
1.11.48-33;-16.37468041;-71.48282028;-1938900.635;2844706.25;False
1.11.49-1; ; ;-1.516416327;20763369.87; 
1.11.49-1;-16.37511845;-71.49539825;-1938793.441;2843273.78;False
1.11.49-1;-16.37450749;-71.49556788;-1938719.518;2843262.52;False
1.11.49-1;-16.37460576;-71.49590697;-1938726.788;2843222.775;False
1.11.49-1;-16.37519401;-71.49572533;-1938798.194;2843235.694;False
1.11.49-2; ; ;-1.516416327;20763369.87; 
1.11.49-2;-16.37503056;-71.49503063;-1938787.75;2843316.627;False
1.11.49-2;-16.37440136;-71.49521138;-1938711.543;2843304.343;False
1.11.49-2;-16.37449314;-71.4955203;-1938718.432;2843268.104;False
1.11.49-2;-16.37510607;-71.49534544;-1938792.653;2843279.932;False
1.11.49-3; ; ;-1.516416327;20763369.87; 
1.11.49-3;-16.37521989;-71.49447825;-1938816.961;2843376.81;False
1.11.49-3;-16.37493889;-71.49456019;-1938782.912;2843371.185;False
1.11.49-3;-16.37505363;-71.49496208;-1938791.325;2843324.101;False
1.11.49-3;-16.37531351;-71.49487375;-1938822.974;2843330.726;False
1.11.49-4; ; ;-1.516416327;20763369.87; 
1.11.49-4;-16.37490612;-71.49457817;-1938778.835;2843369.575;False
1.11.49-4;-16.37461418;-71.49466176;-1938743.48;2843363.906;False
1.11.49-4;-16.37471797;-71.49505065;-1938750.77;2843318.44;False
1.11.49-4;-16.37500403;-71.49496984;-1938785.4;2843323.869;False
1.11.49-5; ; ;-1.516416327;20763369.87; 
1.11.49-5;-16.37456204;-71.49466641;-1938737.295;2843364.06;False
1.11.49-5;-16.3742582;-71.4947406;-1938700.66;2843359.614;False
1.11.49-5;-16.37436696;-71.49514721;-1938708.311;2843312.072;False
1.11.49-5;-16.3746767;-71.49506785;-1938745.704;2843317.027;False
1.11.49-6; ; ;-1.516416327;20763369.87; 
1.11.49-6;-16.37439402;-71.49383355;-1938728.056;2843460.725;False
1.11.49-6;-16.37459378;-71.4946097;-1938741.739;2843370.077;False
1.11.49-6;-16.37487956;-71.49453265;-1938776.289;2843375.084;False
1.11.49-6;-16.37467035;-71.49375487;-1938761.515;2843466.04;False
1.11.49-7; ; ;-1.516416327;20763369.87; 
1.11.49-7;-16.37405057;-71.4939319;-1938686.462;2843454.056;False
1.11.49-7;-16.37416215;-71.49430937;-1938694.812;2843409.782;False
1.11.49-7;-16.37430299;-71.49445724;-1938709.495;2843391.169;False
1.11.49-7;-16.37440489;-71.4946638;-1938718.863;2843366.409;False
1.11.49-7;-16.37454382;-71.4946212;-1938735.724;2843369.426;False
1.11.49-7;-16.37434875;-71.49384666;-1938722.571;2843459.829;False
1.11.49-8; ; ;-1.516416327;20763369.87; 
1.11.49-8;-16.37480437;-71.49358693;-1938779.381;2843483.339;False
1.11.49-8;-16.37485169;-71.49384243;-1938781.718;2843453.74;False
1.11.49-8;-16.37476272;-71.49387516;-1938770.851;2843451.189;False
1.11.49-8;-16.37494348;-71.49450809;-1938784.108;2843377.036;False
1.11.49-8;-16.37518855;-71.49442458;-1938813.956;2843383.306;False
1.11.49-8;-16.37491052;-71.49354928;-1938792.327;2843486.223;False
1.11.49-9; ; ;-1.516416327;20763369.87; 
1.11.49-9;-16.37446533;-71.49334231;-1938742.63;2843515.515;False
1.11.49-9;-16.3739113;-71.49356597;-1938674.713;2843497.382;False
1.11.49-9;-16.37398322;-71.49369676;-1938681.514;2843481.607;False
1.11.49-9;-16.37405431;-71.49362921;-1938690.717;2843488.341;False
1.11.49-9;-16.3741692;-71.49384661;-1938701.476;2843462.181;False
1.11.49-9;-16.37464501;-71.49370681;-1938759.144;2843471.823;False
1.11.50-1; ; ;-1.516416327;20763369.87; 
1.11.50-1;-16.373113;-71.49659707;-1938542.697;2843163.994;False
1.11.50-1;-16.37294077;-71.49668855;-1938521.307;2843155.866;False
1.11.50-1;-16.37276547;-71.49676304;-1938499.772;2843149.706;False
1.11.50-1;-16.373076;-71.49706861;-1938532.404;2843110.99;False
1.11.50-1;-16.37331205;-71.49682709;-1938563.183;2843135.303;False
1.11.50-2; ; ;-1.516416327;20763369.87; 
1.11.50-2;-16.37320576;-71.49606155;-1938560.347;2843223.525;False
1.11.50-2;-16.37295208;-71.4963006;-1938527.527;2843199.724;False
1.11.50-2;-16.37332707;-71.49677887;-1938565.556;2843140.576;False
1.11.50-2;-16.37360175;-71.49650294;-1938601.308;2843168.288;False
1.11.50-3; ; ;-1.516416327;20763369.87; 
1.11.50-3;-16.37270686;-71.49552549;-1938508.488;2843290.846;False
1.11.50-3;-16.37252419;-71.49576699;-1938483.98;2843265.839;False
1.11.50-3;-16.37253846;-71.49580986;-1938485.116;2843260.789;False
1.11.50-3;-16.37293397;-71.49625179;-1938526.014;2843205.496;False
1.11.50-3;-16.37316309;-71.496018;-1938555.883;2843229.023;False
1.11.50-4; ; ;-1.516416327;20763369.87; 
1.11.50-4;-16.37294843;-71.49521304;-1938540.811;2843323.132;False
1.11.50-4;-16.37273937;-71.49544701;-1938513.297;2843299.323;False
1.11.50-4;-16.37344052;-71.49621199;-1938586.033;2843203.395;False
1.11.50-4;-16.37365729;-71.49598966;-1938614.306;2843225.783;False
1.11.50-5; ; ;-1.516416327;20763369.87; 
1.11.50-5;-16.373374;-71.4951277;-1938591.888;2843327.254;False
1.11.50-5;-16.37301414;-71.49517811;-1938548.972;2843326.236;False
1.11.50-5;-16.37371391;-71.49593324;-1938621.67;2843231.442;False
1.11.50-5;-16.37393404;-71.4957232;-1938650.182;2843252.392;False
1.11.50-6; ; ;-1.516416327;20763369.87; 
1.11.50-6;-16.37396097;-71.49575062;-1938653.001;2843248.93;False
1.11.50-6;-16.37373535;-71.49595704;-1938623.889;2843228.463;False
1.11.50-6;-16.37385642;-71.49607861;-1938636.581;2843213.092;False
1.11.50-6;-16.37407521;-71.49601944;-1938663.033;2843216.946;False
1.11.50-6;-16.37410994;-71.49599872;-1938667.375;2843218.843;False
1.11.50-6;-16.37413228;-71.49596893;-1938670.376;2843221.93;False
1.11.50-7; ; ;-1.516416327;20763369.87; 
1.11.50-7;-16.37459744;-71.49602693;-1938724.298;2843209.275;False
1.11.50-7;-16.3745678;-71.49593075;-1938722.029;2843220.573;False
1.11.50-7;-16.3739278;-71.49611574;-1938644.5;2843207.949;False
1.11.50-7;-16.37401629;-71.49638129;-1938651.548;2843176.672;False
1.11.50-7;-16.37439791;-71.4962989;-1938697.425;2843181.033;False
1.11.50-8; ; ;-1.516416327;20763369.87; 
1.11.50-8;-16.37447149;-71.49558815;-1938715.033;2843260.691;False
1.11.50-8;-16.37401011;-71.49568916;-1938659.549;2843255.26;False
1.11.50-8;-16.37403664;-71.49577398;-1938661.597;2843245.293;False
1.11.50-8;-16.37416981;-71.49597059;-1938674.764;2843221.252;False
1.11.50-8;-16.37454672;-71.49587443;-1938720.261;2843227.236;False
1.11.50-9; ; ;-1.516416327;20763369.87; 
1.11.50-9;-16.3743617;-71.4952316;-1938706.629;2843302.568;False
1.11.50-9;-16.37368888;-71.49537833;-1938625.725;2843294.713;False
1.11.50-9;-16.37395528;-71.49565239;-1938653.571;2843260.146;False
1.11.50-9;-16.37445088;-71.49553313;-1938713.304;2843267.201;False
1.11.50-10; ; ;-1.516416327;20763369.87; 
1.11.50-10;-16.37345329;-71.4950936;-1938601.635;2843330.086;False
1.11.50-10;-16.37366689;-71.49533727;-1938623.66;2843299.657;False
1.11.50-10;-16.37434048;-71.49516782;-1938704.939;2843310.08;False
1.11.50-10;-16.37423011;-71.49481226;-1938696.455;2843351.852;False
1.11.51-1; ; ;-1.516416327;20763369.87; 
1.11.51-1;-16.37699768;-71.49819511;-1938978.971;2842931.996;False
1.11.51-1;-16.37695747;-71.49805939;-1938975.958;2842947.915;False
1.11.51-1;-16.37661562;-71.49814609;-1938934.7;2842942.547;False
1.11.51-1;-16.37666717;-71.4983205;-1938938.558;2842922.091;False
1.11.51-2; ; ;-1.516416327;20763369.87; 
1.11.51-2;-16.37694957;-71.4980194;-1938975.535;2842952.555;False
1.11.51-2;-16.37687891;-71.4976915;-1938971.368;2842990.67;False
1.11.51-2;-16.37652922;-71.4977913;-1938929.023;2842983.917;False
1.11.51-2;-16.37660079;-71.49811593;-1938933.339;2842946.162;False
1.11.51-3; ; ;-1.516416327;20763369.87; 
1.11.51-3;-16.37661656;-71.49834605;-1938932.29;2842919.854;False
1.11.51-3;-16.37648611;-71.49780606;-1938923.771;2842982.807;False
1.11.51-3;-16.37619485;-71.49789207;-1938888.466;2842976.855;False
1.11.51-3;-16.37633391;-71.49844892;-1938897.783;2842911.878;False
1.11.51-4; ; ;-1.516416327;20763369.87; 
1.11.51-4;-16.37628761;-71.49846694;-1938892.116;2842910.439;False
1.11.51-4;-16.37614667;-71.49789558;-1938882.761;2842977.086;False
1.11.51-4;-16.37585048;-71.49796672;-1938847.064;2842972.886;False
1.11.51-4;-16.37599593;-71.49857838;-1938856.441;2842901.608;False
1.11.51-5; ; ;-1.516416327;20763369.87; 
1.11.51-5;-16.37594745;-71.49858679;-1938850.639;2842901.287;False
1.11.51-5;-16.37580774;-71.49798572;-1938841.803;2842971.289;False
1.11.51-5;-16.37549914;-71.49803981;-1938804.862;2842969.184;False
1.11.51-5;-16.3756389;-71.4986068;-1938814.135;2842903.048;False
1.11.51-5;-16.37571875;-71.49863614;-1938823.147;2842898.677;False
1.11.51-6; ; ;-1.516416327;20763369.87; 
1.11.51-6;-16.37553235;-71.49852366;-1938802.663;2842913.87;False
1.11.51-6;-16.37556167;-71.49850488;-1938806.345;2842915.616;False
1.11.51-6;-16.37546145;-71.49805098;-1938800.293;2842968.409;False
1.11.51-6;-16.37505598;-71.49813281;-1938751.622;2842964.423;False
1.11.51-6;-16.37506659;-71.49821633;-1938751.816;2842954.811;False
1.11.51-7; ; ;-1.516416327;20763369.87; 
1.11.51-7;-16.37543831;-71.4980056;-1938798.146;2842973.859;False
1.11.51-7;-16.37536875;-71.49768765;-1938793.982;2843010.831;False
1.11.51-7;-16.37498095;-71.49777723;-1938747.289;2843005.735;False
1.11.51-7;-16.37505537;-71.49808918;-1938752.1;2842969.38;False
1.11.51-8; ; ;-1.516416327;20763369.87; 
1.11.51-8;-16.37578189;-71.49792727;-1938839.502;2842978.256;False
1.11.51-8;-16.37612317;-71.49783619;-1938880.749;2842984.129;False
1.11.51-8;-16.37604482;-71.49754301;-1938875.239;2843018.407;False
1.11.51-8;-16.37539923;-71.49767332;-1938797.744;2843012.058;False
1.11.51-8;-16.37547259;-71.49798476;-1938802.437;2842975.775;False
1.11.51-9; ; ;-1.516416327;20763369.87; 
1.11.51-9;-16.37686071;-71.49764744;-1938969.784;2842995.906;False
1.11.51-9;-16.37679348;-71.49732617;-1938965.937;2843033.223;False
1.11.51-9;-16.37608974;-71.49751513;-1938880.869;2843020.982;False
1.11.51-9;-16.37616584;-71.49783154;-1938885.821;2842984.1;False
1.11.51-10; ; ;-1.516416327;20763369.87; 
1.11.51-10;-16.37675102;-71.49727081;-1938961.646;2843040.058;False
1.11.51-10;-16.37667437;-71.49704713;-1938955.46;2843066.43;False
1.11.51-10;-16.37662707;-71.49701269;-1938950.337;2843070.954;False
1.11.51-10;-16.37601156;-71.49717668;-1938875.952;2843060.393;False
1.11.51-10;-16.37607055;-71.4974599;-1938879.311;2843027.498;False
1.11.51-11; ; ;-1.516416327;20763369.87; 
1.11.51-11;-16.37657244;-71.49697341;-1938944.414;2843076.123;False
1.11.51-11;-16.37653185;-71.49684581;-1938941.254;2843091.126;False
1.11.51-11;-16.37636104;-71.49669435;-1938923.095;2843110.537;False
1.11.51-11;-16.37595384;-71.49681173;-1938873.771;2843102.542;False
1.11.51-11;-16.37600486;-71.49713525;-1938875.686;2843065.179;False
1.11.51-12; ; ;-1.516416327;20763369.87; 
1.11.51-12;-16.37623257;-71.49667138;-1938908.29;2843114.821;False
1.11.51-12;-16.37618086;-71.49648217;-1938904.6;2843136.957;False
1.11.51-12;-16.37605928;-71.49639174;-1938891.455;2843148.803;False
1.11.51-12;-16.3758937;-71.49633932;-1938872.662;2843156.912;False
1.11.51-12;-16.37584058;-71.49635759;-1938866.191;2843155.533;False
1.11.51-12;-16.37594276;-71.49676209;-1938873.095;2843108.317;False
1.11.51-13; ; ;-1.516416327;20763369.87; 
1.11.51-13;-16.37602752;-71.49747419;-1938874.075;2843026.439;False
1.11.51-13;-16.37577047;-71.49621903;-1938859.7;2843172.165;False
1.11.51-13;-16.37550404;-71.49628482;-1938827.566;2843168.183;False
1.11.51-13;-16.37532454;-71.49628066;-1938806.529;2843170.998;False
1.11.51-13;-16.37513634;-71.49735804;-1938770.832;2843051.253;False
1.11.51-13;-16.37518347;-71.49768163;-1938772.289;2843013.934;False
1.11.51-14; ; ;-1.516416327;20763369.87; 
1.11.51-14;-16.37515025;-71.49769117;-1938768.266;2843013.285;False
1.11.51-14;-16.37505813;-71.49738867;-1938761.256;2843048.8;False
1.11.51-14;-16.37513569;-71.49704025;-1938774.763;2843087.307;False
1.11.51-14;-16.37481747;-71.49710141;-1938736.603;2843084.527;False
1.11.51-14;-16.37496266;-71.49772297;-1938745.825;2843012.129;False
1.11.51-15; ; ;-1.516416327;20763369.87; 
1.11.51-15;-16.3751436;-71.49696469;-1938776.644;2843095.774;False
1.11.51-15;-16.37519965;-71.49662547;-1938787.507;2843133.52;False
1.11.51-15;-16.37474093;-71.49673259;-1938732.259;2843127.361;False
1.11.51-15;-16.37482;-71.49704841;-1938737.568;2843090.505;False
1.11.51-16; ; ;-1.516416327;20763369.87; 
1.11.51-16;-16.37522098;-71.49655721;-1938790.874;2843140.984;False
1.11.51-16;-16.37528193;-71.49627006;-1938801.656;2843172.758;False
1.11.51-16;-16.37528835;-71.49619769;-1938803.324;2843180.883;False
1.11.51-16;-16.37463765;-71.49636003;-1938724.823;2843170.968;False
1.11.51-16;-16.37471334;-71.49668047;-1938729.676;2843133.632;False
1.11.51-17; ; ;-1.516416327;20763369.87; 
1.11.51-17;-16.37466711;-71.49669455;-1938724.066;2843132.64;False
1.11.51-17;-16.37459177;-71.49637945;-1938719.187;2843169.364;False
1.11.51-17;-16.37437522;-71.49644409;-1938692.928;2843164.861;False
1.11.51-17;-16.37434599;-71.49659395;-1938687.605;2843148.244;False
1.11.51-17;-16.37437373;-71.49676625;-1938688.692;2843128.339;False
1.11.51-18; ; ;-1.516416327;20763369.87; 
1.11.51-18;-16.37475935;-71.49706625;-1938730.216;2843089.273;False
1.11.51-18;-16.37468486;-71.49675494;-1938725.39;2843125.557;False
1.11.51-18;-16.37440568;-71.49682933;-1938691.65;2843120.766;False
1.11.51-18;-16.37447605;-71.49713209;-1938696.1;2843085.506;False
1.11.51-19; ; ;-1.516416327;20763369.87; 
1.11.51-19;-16.37491634;-71.49775598;-1938739.966;2843008.989;False
1.11.51-19;-16.37476512;-71.49710976;-1938730.346;2843084.263;False
1.11.51-19;-16.37446895;-71.4971824;-1938694.632;2843079.891;False
1.11.51-19;-16.37464006;-71.49781241;-1938706.793;2843006.197;False
1.11.51-20; ; ;-1.516416327;20763369.87; 
1.11.51-20;-16.37503711;-71.49819467;-1938748.624;2842957.653;False
1.11.51-20;-16.3749296;-71.49779152;-1938741.076;2843004.786;False
1.11.51-20;-16.37464321;-71.49785414;-1938706.638;2843001.422;False
1.11.51-20;-16.37489529;-71.49813287;-1938732.741;2842966.515;False
1.11.51-21; ; ;-1.516416327;20763369.87; 
1.11.51-21;-16.37490575;-71.4984693;-1938729.728;2842928.219;False
1.11.51-21;-16.37507556;-71.49832093;-1938751.55;2842942.829;False
1.11.51-21;-16.37477082;-71.49812335;-1938718.237;2842969.221;False
1.11.51-21;-16.37465712;-71.49819942;-1938703.919;2842962.077;False
1.11.51-21;-16.37481236;-71.49850701;-1938718.28;2842925.161;False
1.11.51-22; ; ;-1.516416327;20763369.87; 
1.11.51-22;-16.37542788;-71.49857913;-1938789.69;2842908.942;False
1.11.51-22;-16.3751241;-71.49839751;-1938756.288;2842933.509;False
1.11.51-22;-16.37482155;-71.49857527;-1938718.5;2842917.298;False
1.11.51-22;-16.37495743;-71.49883615;-1938731.175;2842885.933;False
1.11.51-23; ; ;-1.516416327;20763369.87; 
1.11.51-23;-16.37502543;-71.4989618;-1938737.581;2842870.793;False
1.11.51-23;-16.37511778;-71.49901764;-1938747.727;2842863.254;False
1.11.51-23;-16.37561188;-71.49874394;-1938809.23;2842887.845;False
1.11.51-23;-16.37545934;-71.49861775;-1938792.9;2842904.151;False
1.11.51-23;-16.37498425;-71.49887279;-1938733.864;2842881.427;False
